Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
knncad,reward_low_FN_rate,buffer-io/2024-03-02_15_buffer_io.csv,1.0,0.2298525668994167,6,1207,7,913,2133
knncad,reward_low_FN_rate,buffer-io/2024-03-02_16_buffer_io.csv,1.0,-0.616414745209168,4,1709,14,861,2588
knncad,reward_low_FN_rate,buffer-io/2024-03-03_01_buffer_io.csv,1.0,-0.2107327729759263,8,1831,11,936,2786
knncad,reward_low_FN_rate,buffer-io/2024-03-03_02_buffer_io.csv,1.0,-0.10195995965780957,6,1660,10,693,2369
knncad,reward_low_FN_rate,buffer-io/2024-03-03_03_buffer_io.csv,1.0,-0.3201435081860221,4,1691,12,468,2175
knncad,reward_low_FN_rate,buffer-io/2024-03-03_04_buffer_io.csv,1.0,-0.3202970017289323,4,1738,12,684,2438
knncad,reward_low_FN_rate,buffer-io/2024-03-03_05_buffer_io.csv,1.0,-0.4632067942748542,3,2040,13,579,2635
knncad,reward_low_FN_rate,buffer-io/2024-03-03_06_buffer_io.csv,1.0,0.33888130903465596,8,1280,6,932,2226
knncad,reward_low_FN_rate,buffer-io/2024-03-03_07_buffer_io.csv,1.0,-0.21345996812900914,4,1696,11,564,2275
knncad,reward_low_FN_rate,buffer-io/2024-03-03_08_buffer_io.csv,1.0,-0.5403486010526181,4,1924,14,779,2721
knncad,reward_low_FN_rate,buffer-io/2024-03-03_09_buffer_io.csv,1.0,0.33897967214755464,10,1224,6,1428,2668
knncad,reward_low_FN_rate,buffer-io/2024-03-03_10_buffer_io.csv,1.0,-0.4300000000000004,4,1617,13,599,2233
knncad,reward_low_FN_rate,buffer-io/2024-03-03_11_buffer_io.csv,1.0,-0.4300713393169876,6,1637,13,941,2597
knncad,reward_low_FN_rate,buffer-io/2024-03-03_12_buffer_io.csv,1.0,0.3381167704025039,5,1147,6,988,2146
knncad,reward_low_FN_rate,buffer-io/2024-03-03_13_buffer_io.csv,1.0,-0.439921431366456,2,2159,13,314,2488
knncad,reward_low_FN_rate,buffer-io/2024-03-03_14_buffer_io.csv,1.0,-0.3200000000000003,2,1478,12,352,1844
knncad,reward_low_FN_rate,buffer-io/2024-03-04_01_buffer_io.csv,1.0,0.010000000000000009,7,1454,9,1157,2627
knncad,reward_low_FN_rate,buffer-io/2024-03-04_02_buffer_io.csv,1.0,0.22994198839086666,8,1079,7,1156,2250
knncad,reward_low_FN_rate,buffer-io/2024-03-04_03_buffer_io.csv,1.0,-0.10007335863725786,5,1421,10,916,2352
knncad,reward_low_FN_rate,buffer-io/2024-03-04_04_buffer_io.csv,1.0,-0.21070981386029952,8,1328,11,771,2118
knncad,reward_low_FN_rate,buffer-io/2024-03-04_05_buffer_io.csv,1.0,-0.10041490876316717,7,1639,10,1147,2803
knncad,reward_low_FN_rate,buffer-io/2024-03-04_06_buffer_io.csv,1.0,0.3395294990324462,3,1426,6,434,1869
knncad,reward_low_FN_rate,buffer-io/2024-03-04_07_buffer_io.csv,1.0,0.22940396608242974,3,1379,7,459,1848
knncad,reward_low_FN_rate,buffer-io/2024-03-04_08_buffer_io.csv,1.0,0.56,5,1152,4,498,1659
knncad,reward_low_FN_rate,buffer-io/2024-03-04_09_buffer_io.csv,1.0,0.11985320924998022,7,1553,8,916,2484
knncad,reward_low_FN_rate,buffer-io/2024-03-04_10_buffer_io.csv,1.0,0.010000000000000009,4,1448,9,294,1755
knncad,reward_low_FN_rate,buffer-io/2024-03-04_11_buffer_io.csv,1.0,-0.10022877171051281,4,1353,10,293,1660
knncad,reward_low_FN_rate,buffer-io/2024-03-05_01_buffer_io.csv,1.0,0.00973665826876402,5,1485,9,770,2269
knncad,reward_low_FN_rate,buffer-io/2024-03-05_02_buffer_io.csv,1.0,0.1768509367740615,3,1304,7,775,2089
knncad,reward_low_FN_rate,buffer-io/2024-03-05_03_buffer_io.csv,1.0,-0.32197657651375544,4,1887,12,945,2848
knncad,reward_low_FN_rate,buffer-io/2024-03-05_04_buffer_io.csv,1.0,0.22994023909612393,3,1262,7,1127,2399
knncad,reward_low_FN_rate,buffer-io/2024-03-05_05_buffer_io.csv,1.0,-0.10132583836394982,4,1423,10,635,2072
knncad,reward_low_FN_rate,buffer-io/2024-03-05_06_buffer_io.csv,1.0,-0.35563189502147363,4,1662,12,754,2432
