Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-03_08_buffer_io.csv,1.0,0.9998080485060191,150,1960,0,557,2667
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-03_09_buffer_io.csv,1.0,0.9998972101236957,304,1267,0,1012,2583
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-03_10_buffer_io.csv,1.0,1.0,134,1671,0,334,2139
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-03_11_buffer_io.csv,1.0,1.0,195,1684,0,641,2520
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-03_12_buffer_io.csv,1.0,0.9998507710951657,187,1178,0,721,2086
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-03_13_buffer_io.csv,1.0,-1.4200000000000004,208,2184,11,31,2434
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-03_14_buffer_io.csv,1.0,0.999754562951371,192,1513,0,85,1790
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-04_01_buffer_io.csv,1.0,0.9998684031396565,289,1503,0,740,2532
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-04_02_buffer_io.csv,1.0,0.9999341025036628,290,1128,0,735,2153
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-04_03_buffer_io.csv,1.0,1.0,314,1468,0,484,2266
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-04_04_buffer_io.csv,1.0,0.9997798245938376,109,1388,0,508,2005
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-04_05_buffer_io.csv,1.0,0.9998633318843095,269,1698,0,722,2689
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-04_06_buffer_io.csv,1.0,1.0,230,1461,0,112,1803
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-04_07_buffer_io.csv,1.0,1.0,165,1424,0,168,1757
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-04_08_buffer_io.csv,1.0,0.9996729693317755,195,1182,0,222,1599
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-04_09_buffer_io.csv,1.0,1.0,190,1595,0,620,2405
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-04_10_buffer_io.csv,1.0,1.0,193,1479,0,32,1704
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-04_11_buffer_io.csv,1.0,1.0,161,1390,0,47,1598
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-05_01_buffer_io.csv,1.0,1.0,272,1528,0,389,2189
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-05_02_buffer_io.csv,1.0,1.0,294,1335,0,401,2030
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-05_03_buffer_io.csv,1.0,0.9987112657402931,257,1954,0,509,2720
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-05_04_buffer_io.csv,1.0,0.9998691696615106,258,1298,0,777,2333
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-05_05_buffer_io.csv,1.0,0.9997636038409656,238,1453,0,337,2028
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-05_06_buffer_io.csv,1.0,0.9998894529065466,188,1717,0,424,2329
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-05_07_buffer_io.csv,1.0,0.9999359198686647,288,1357,0,766,2411
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-05_08_buffer_io.csv,1.0,-1.2000000000000002,243,7793,10,402,8448
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-06_01_buffer_io.csv,1.0,0.9999250085183965,223,1078,0,678,1979
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-06_02_buffer_io.csv,1.0,0.9998358679448184,326,1467,0,500,2293
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-06_03_buffer_io.csv,1.0,0.9999406078159424,301,1392,0,836,2529
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-06_04_buffer_io.csv,1.0,0.999932854864833,260,1412,0,746,2418
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-06_05_buffer_io.csv,1.0,1.0,220,1553,0,733,2506
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-06_06_buffer_io.csv,1.0,0.999836861375644,332,1747,0,499,2578
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-06_07_buffer_io.csv,1.0,0.9997930129407494,238,1693,0,418,2349
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-06_08_buffer_io.csv,1.0,0.9998243136852057,212,3769,0,174,4155
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_01_buffer_io.csv,1.0,0.9997844035568567,231,1405,0,399,2035
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_02_buffer_io.csv,1.0,0.9998027094227127,121,1697,0,223,2041
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_03_buffer_io.csv,1.0,0.9998898144431552,272,1592,0,342,2206
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_04_buffer_io.csv,1.0,0.9997982798507283,207,1442,0,466,2115
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_05_buffer_io.csv,1.0,0.9998447543939681,261,1353,0,612,2226
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_06_buffer_io.csv,1.0,0.9999067416742569,279,1413,0,446,2138
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_07_buffer_io.csv,1.0,0.9997045176736246,113,1247,0,348,1708
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_08_buffer_io.csv,1.0,0.9998921079901761,141,1506,0,486,2133
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_09_buffer_io.csv,1.0,1.0,222,3211,0,858,4291
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_10_buffer_io.csv,1.0,0.9999042231109834,298,1822,0,408,2528
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_11_buffer_io.csv,1.0,0.9996037383361771,166,1702,0,179,2047
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_12_buffer_io.csv,1.0,1.0,295,2031,0,281,2607
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_13_buffer_io.csv,1.0,0.9997830150606623,109,1264,0,517,1890
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_14_buffer_io.csv,1.0,1.0,125,1629,0,335,2089
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_15_buffer_io.csv,1.0,0.9998012546730387,175,1780,0,508,2463
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-07_16_buffer_io.csv,1.0,0.999595411396771,284,1238,0,730,2252
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-08_01_buffer_io.csv,1.0,0.9998477362239198,208,1465,0,682,2355
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-08_02_buffer_io.csv,1.0,0.9962810999071302,213,1514,0,422,2149
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-08_03_buffer_io.csv,1.0,0.999797369960429,224,1265,0,446,1935
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-08_04_buffer_io.csv,1.0,0.9997826651377067,230,1386,0,395,2011
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-08_05_buffer_io.csv,1.0,1.0,145,1648,0,114,1907
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-08_06_buffer_io.csv,1.0,0.9995597261621728,142,1635,0,169,1946
